kew_id,taxon_name_binom,authors,Full name,Author,taxon_name_auth,pg_2C,pg_1C,Mbp_2C,Mbp_1C,Mbp_1Cx,Ploidy,Chromosome_number_2n,GC_%,Locality,Latitude,Longitude,Altitude_m,Collector,FCM method,FCM standard,Sample/standard ratio with DAPI (mean),CV (%),sample/standard ratio with PI (mean),CV (%),mean DAPI/PI,CV (%),Data source,from GB material,DB
983852-1,Stellaria pallida,(Dumort.) Crép.,Stellaria pallida,(Dumort.) Crép.,Stellaria pallida (Dumort.) Crép.,0.87,0.43,849.52,424.76,424.76,2,20,36.71066281,"Czech Republic, Moravia, Brno-Lesná (distr. Brno-m?sto): N part of the municipality, surrounding of Okružní street, mown semi-natural grassland, abundant","49°13'58""N","16°37'32""E",310,P. Šmarda,lh-1,B.p.,0.314504696,1.48317555,0.274936934,3.167651882,1.150371286,2.887460243,Šmarda et al. 2019,n,Šmarda et al. 2019
329693-2,Stellaria palustris,Ehrh. ex Hoffm.,Stellaria palustris,Ehrh. ex Hoffm.,Stellaria palustris Ehrh. ex Hoffm.,6.44,3.22,6301.88,3150.94,630.19,10,130,37.77890205,"Czech Republic, Moravia, Moravské Bud?jovice (distr. T?ebí?): 2.55 km ENE of the church in the town, between the Nový u Háje and Šingrot (Nový) ponds, wet meadow","49°03'13""N","15°46'25""E",455,O. Knápek & P. Šmarda,lh-1,B.p.,2.227523764,0.510216062,2.039519202,1.498858627,1.092180825,0.340403059,Šmarda et al. 2019,n,Šmarda et al. 2019
431936-1,Stratiotes aloides,L.,Stratiotes aloides,L.,Stratiotes aloides L.,9.3,4.65,9097.13,4548.56,2274.28,4,48,43.57764698,"Hortus Botanicus T?ebo?, Czech Republic (cultivation vat nr. 60)",,,,P. Šmarda & J. Navrátilová,lh-2,B.p.,2.372483898,1.043898884,2.944162308,0.404534357,0.805841013,1.210202191,Šmarda et al. 2019,n,Šmarda et al. 2019
431936-1,Stratiotes aloides,L.,Stratiotes aloides,L.,Stratiotes aloides L.,9.13,4.57,8932.6,4466.3,2233.15,4,48,43.25281275,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,O. Knápek,lh-1,B.p.,2.372188542,0.256363672,2.890915573,0.633065092,0.820562548,0.422298444,Šmarda et al. 2019,n,Šmarda et al. 2019
320331-1,Succisa pratensis,Moench,Succisa pratensis,Moench,Succisa pratensis Moench,4.86,2.43,4756.79,2378.39,2378.39,2,20,39.68612661,"Czech Republic, Moravia, Ž?ár nad Sázavou (distr. Ž?ár nad Sázavou): Louky u ?erného lesa Nature Reserve, 0.7 km N of the church on Zelená hora hill, fen meadow","49°35'11""N","15°56'34""E",575,J. Danihelka,lh-3,B.p.,1.527915079,0.916724953,1.539469396,2.279966592,0.992494611,0.402078239,Šmarda et al. 2019,n,Šmarda et al. 2019
120815-1,Symphytum officinale,L.,Symphytum officinale,L.,Symphytum officinale L.,3.89,1.95,3809.05,1904.52,952.26,4,48,37.53833012,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks","49°14'57.650""N","16°34'21.753""E",310,P. Veselý,,L.e.,2.38019153,0.148188735,2.244831433,0.781362046,1.060298557,NA,Veselý et al. 2013,n,Šmarda et al. 2019
289009-2,Syringa vulgaris,L.,Syringa vulgaris,L.,Syringa vulgaris L.,2.26,1.13,2213.93,1106.97,1106.97,2,46,37.68894679,"Czech Republic, Moravia, Brno-Nový Lískovec (distr. Brno-m?sto): grassland at the first turnoff from Jihlavská street, 1.07 km SSE of the church in Brno-Starý Lískovec","49°10'26""N","16°33'40""E",287,O. Knápek,lh-3,B.p.,0.786021877,0.199165995,0.716509158,0.978725186,1.097015814,0.20349532,Šmarda et al. 2019,n,Šmarda et al. 2019
289009-2,Syringa vulgaris,L.,Syringa vulgaris,L.,Syringa vulgaris L.,2.23,1.12,2185.8,1092.9,1092.9,2,46,37.29965488,"Czech Republic, Moravia, Újezd u Brna (distr. Brno-venkov): Špice Nature Reserve, 1.0 km NE of sv. Antonín Paduánský church","49°06'48""N","16°46'09""E",301,O. Knápek,lh-3,B.p.,0.790908744,0.955811743,0.707404014,1.152709988,1.118078002,0.70773454,Šmarda et al. 2019,n,Šmarda et al. 2019
252568-1,Tanacetum vulgare,L.,Tanacetum vulgare,L.,Tanacetum vulgare L.,8.79,4.4,8598.13,4299.07,4299.07,2,18,38.6064596,"Czech Republic, Moravia, Strání (distr. Uherské Hradišt?): NE shore of the Žabka pond","48°54'26""N","17°40'32""E",450,O. Knápek,lh-1,B.p.,2.91590066,0.538989188,2.782669392,2.14336574,1.048263439,2.207471547,Šmarda et al. 2019,n,Šmarda et al. 2019
306036-2,Taxus baccata,L.,Taxus baccata,L.,Taxus baccata L.,20.28,10.14,19831.83,9915.92,9915.92,2,24,40.7874165,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,P. Šmarda,lh-5 + cfg,P.s.,2.664465566,0.744177293,2.5291622,0.573795579,1.053549269,1.305611886,Šmarda et al. 2019,n,Šmarda et al. 2019
255226-1,Tephroseris integrifolia,(L.) Holub,Tephroseris integrifolia,(L.) Holub,Tephroseris integrifolia (L.) Holub,14.39,7.19,14070.66,7035.33,3517.66,4,96,40.61756133,"Czech Republic, Moravia, Rokytná (distr. Znojmo): Krumlovsko-rokytenské slepence Nature Reserve, 860 m SE of the church in the village, bound between forest and dry slope","49°03'38""N","16°19'51""E",325,O. Knápek,lh-1,V.f.,0.621718052,0.269125353,0.604594711,0.521703813,1.028322015,0.515858513,Šmarda et al. 2019,n,Šmarda et al. 2019
255226-1,Tephroseris integrifolia,(L.) Holub,Tephroseris integrifolia,(L.) Holub,Tephroseris integrifolia (L.) Holub,14.44,7.22,14121.16,7060.58,3530.29,4,96,40.50745017,"Czech Republic, Moravia, Horní V?stonice (distr. B?eclav): 470 m WSW of D?vín hill, 1.65 km NE of the church in the village, Sesleria grasslands on the N-facing limestone rocky slopes","48°52'02""N","16°38'40""E",500,J. Danihelka & H. Galušková,lh-3,V.f.,0.627548845,0.169760424,0.606764529,0.848138786,1.034254336,0.200156421,Šmarda et al. 2019,n,Šmarda et al. 2019
255226-1,Tephroseris integrifolia,(L.) Holub,Tephroseris integrifolia,(L.) Holub,Tephroseris integrifolia (L.) Holub,7,3.5,6848.86,3424.43,3424.43,2,48,39.05372968,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): Malá baba hill, open oak forest","49°15'24""N","16°33'08""E",395,J. Role?ek,lh-1,B.p.,2.271845846,0.570417232,2.216542364,0.761288112,1.024950339,0.749279048,Šmarda et al. 2019,n,Šmarda et al. 2019
460274-1,Teucrium botrys,L.,Teucrium botrys,L.,Teucrium botrys L.,0.49,0.25,482.87,241.43,120.72,4,32,37.85714129,"Czech Republic, Moravia, Tišnov (distr. Brno-venkov): Kv?tnice hill, along the green-marked tourist path, 260 m SSW of Velká skála hill, shrubby steppe on limestone","49°21'08""N","16°25'02""E",345,P. Šmarda,lh-3,C.a.,0.563977767,0.98304098,0.603640492,1.367255509,0.934356273,0.93932803,Šmarda et al. 2019,n,Šmarda et al. 2019
460310-1,Teucrium chamaedrys,L.,Teucrium chamaedrys,L.,Teucrium chamaedrys L.,3.13,1.56,3059.28,1529.64,382.41,8,62,40.43827204,"Czech Republic, Moravia, Brno-Malom??ice (distr. Brno-m?sto): 660 m SW of the Hády broadcast transmitter, along the pathway to the SW edge of the Hády quarry, limestone gravel","49°13'09""N","16°40'02""E",340,"O. Knápek, P. Veselý & E. Lajkepová",lh-3,G.m.,1.324027455,0.716602219,1.506371131,1.397903583,0.878951693,0.512626355,Šmarda et al. 2019,n,Šmarda et al. 2019
460713-1,Teucrium scordium,L.,Teucrium scordium,L.,Teucrium scordium L.,1.18,0.59,1154.5,577.25,288.62,4,32,39.64807515,"Czech Republic, Bohemia, Velim (distr. Kolín): V Jezírkách Nature Reserve, 1.9 km NNW of the railway station, wet meadow","50°04'58.8""N","15°06'47.3""E",189,O. Knápek & P. Šmarda,lh-1,L.e.,0.649127549,0.236616434,0.680395264,0.72132439,0.954082932,0.857529709,Šmarda et al. 2019,n,Šmarda et al. 2019
302852-2,Thalictrum flavum,L.,Thalictrum flavum,L.,Thalictrum flavum L.,2.1,1.05,2058.67,1029.33,171.56,12,84,40.00644698,"Czech Republic, Moravia, Velká nad Veli?kou (distr. Hodonín): Zahrady pod Hájem National Nature Reserve, 1.86 km NE of the church in the village, wet ditch in a dry grassland","48°53'33""N","17°32'24""E",422,P. Šmarda,lh-1,B.p.,0.650361432,1.210517336,0.666259882,2.045299506,0.976281768,1.118108758,Šmarda et al. 2019,n,Šmarda et al. 2019
17226930-1,Thelypteris palustris,Schott,Thelypteris palustris,Schott,Thelypteris palustris Schott,13.49,6.74,13192.87,6596.44,6596.44,2,70,43.16949414,"Czech Republic, Moravia, Jihlávka (distr. Jihlava): V Lisovech Nature Reserve, 1.2 km SW of the railway station, wetland ","49°14'55""N","15°16'45""E",649,"P. Veselý, P. Novák, P. D?evojan, H. Galušková, H. Prokešová, K. Chytrý",lh-3,P.s.,1.558863253,0.653860119,1.682492693,0.263211813,0.926515019,0.442117594,Šmarda et al. 2019,n,Šmarda et al. 2019
17226930-1,Thelypteris palustris,Schott,Thelypteris palustris,Schott,Thelypteris palustris Schott,13.9,6.95,13595.17,6797.59,6797.59,2,70,43.03151635,"Hortus Botanicus T?ebo?, Czech Republic",,,,P. Šmarda & J. Navrátilová,lh-2,P.s.,1.618523647,0.843258245,1.733798149,1.479014311,0.933615294,1.343936629,Šmarda et al. 2019,n,Šmarda et al. 2019
290477-1,Thlaspi arvense,L.,Thlaspi arvense,L.,Thlaspi arvense L.,0.97,0.48,947.56,473.78,473.78,2,14,42.39130474,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): 1.4 km NNE of sv. Jan Nepomucký church in Brno-Starý Lískovec, weed in an ornamental plantation","49°10'43""N","16°34'12""E",280,O. Knápek,lh-3,C.a.,0.875237867,0.421775833,1.184554259,1.369431855,0.738875286,0.307993298,Šmarda et al. 2019,n,Šmarda et al. 2019
461562-1,Thymus pulegioides,L.,Thymus pulegioides,L.,Thymus pulegioides L.,1.24,0.62,1216.21,608.1,304.05,4,28,41.67670946,"Czech Republic, Bohemia, Dolní Lhota (distr. Jind?ich?v Hradec): slope above the unpaved road SW of (above) the Va?k?v mlýn mill, dry grassland on siliceous bedrock","49°04'10""N","14°56'54""E",455,"P. Šmarda, J. Návrátil, J. Navrátilová",lh-1,O.s.,1.737311069,0.162595259,1.563973484,1.799841696,1.111050472,1.64337634,Šmarda et al. 2019,n,Šmarda et al. 2019
30066276-2,Thymus serpyllum,L.,Thymus serpyllum,L.,Thymus serpyllum L.,1.03,0.51,1006.73,503.36,251.68,4,24,40.85928221,"Czech Republic, Bohemia, Hrad?any (distr. ?eská Lípa): NNW foot of the Kozí kámen rock, 450 m NNW of the Psí kostel cave, pine forest","50°37'52""N","14°39'46""E",274,V. Grulich & O. Knápek,lh-3,G.m.,0.426204883,0.420965816,0.495705549,0.479875358,0.859794456,0.877239911,Šmarda et al. 2019,n,Šmarda et al. 2019
835277-1,Tilia cordata,Mill.,Tilia cordata,Mill.,Tilia cordata Mill.,1.86,0.93,1814.26,907.13,907.13,2,84,36.57387565,"Czech Republic, Moravia, Brno-Lesná (distr. Brno-m?sto): cultivated tree in Brechtova street","49°14'00.000""N","16°37'32.122""E",311,P. Šmarda,lh-1,B.p.,0.679832611,0.59924573,0.587161133,1.432644602,1.157944495,1.130757314,Šmarda et al. 2019,n,Šmarda et al. 2019
332109-2,Tilia platyphyllos,Scop.,Tilia platyphyllos,Scop.,Tilia platyphyllos Scop.,1.83,0.91,1788.07,894.04,894.04,2,84,36.93522088,"Czech Republic, Moravia, Jina?ovice (distr. Brno-venkov): 760 m SE of Velká Baba hill","49°15'26""N","16°33'29""E",340,P. Šmarda & A. B?ezinová,lh-1,B.p.,0.658530377,1.28974586,0.578685543,1.318237695,1.137998655,0.71782503,Šmarda et al. 2019,n,Šmarda et al. 2019
849502-1,Torilis arvensis,(Huds.) Link,Torilis arvensis,(Huds.) Link,Torilis arvensis (Huds.) Link,2.4,1.2,2347.16,1173.58,1173.58,2,12,37.44528398,"Czech Republic, Moravia, Bavory (distr. B?eclav): SW slope of Stolová hora hill, 850 m ENE of the church in the village, vineyard margin","48°50'33""N","16°37'35""E",345,J. Danihelka & H. Galušková,lh-3,B.p.,0.84331774,1.02119134,0.759627574,1.482477988,1.110172628,0.688840811,Šmarda et al. 2019,n,Šmarda et al. 2019
849533-1,Torilis japonica,(Houtt.) DC.,Torilis japonica,(Houtt.) DC.,Torilis japonica (Houtt.) DC.,1.09,0.54,1064.61,532.31,532.31,2,16,36.14630131,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): 1.95 km WSW of sv. Leopold church in Brno-Štý?ice, edge of a bulding site behind Netroufalky street","49°10'53""N","16°34'10""E",279,O. Knápek,lh-3,G.m.,0.570365998,0.206967578,0.524209798,0.44523949,1.088067175,0.585411809,Šmarda et al. 2019,n,Šmarda et al. 2019
256112-1,Tragopogon pratensis,L.,Tragopogon pratensis,L.,Tragopogon pratensis L.,4.46,2.23,4366.19,2183.09,2183.09,2,12,39.23464541,"Czech Republic, Bohemia, Dolní T?í? (distr. Semily): along the main road to Vysoké nad Jizerou, 2.0 km ENE of the church in Vysoké, fresh mountain meadow","50°41'20""N","15°25'52""E",535,P. Šmarda,lh-1,P.s.,0.635594898,0.931437838,0.556821987,0.391796161,1.141453787,0.56479822,Šmarda et al. 2019,n,Šmarda et al. 2019
315459-1,Trichophorum alpinum,(L.) Pers.,Trichophorum alpinum,(L.) Pers.,Trichophorum alpinum (L.) Pers.,0.92,0.46,903.68,451.84,451.84,2,58,38.85440928,"Czech Republic, Bohemia, Borová Lada (distr. Prachatice): 4.1 km SSW of the village centre, fen meadow below the former settlement of Knížecí Plán?","48°57'31""N","13°37'45""E",983,V. Grulich,lh-1,L.e.,0.529006266,0.297146781,0.532576248,2.083038328,0.993296768,0.142650655,Šmarda et al. 2019,n,Šmarda et al. 2019
315464-1,Trichophorum cespitosum,(L.) Hartm.,Trichophorum cespitosum,(L.) Hartm.,Trichophorum cespitosum (L.) Hartm.,0.62,0.31,610.7,305.35,305.35,2,104,37.42408794,"Czech Republic, Bohemia, Krkonoše Mts. Pec pod Sn?žkou (distr. Trutnov): ?ernohorská rašeliništ? Nature Reserve, peat bog","50°39'37""N","15°44'59""E",1190,"P. Šmarda, O. Knápek, V. Grulich",lh-1,C.a.,0.728629921,0.617453278,0.763445243,1.744009341,0.954397092,0.354042414,Šmarda et al. 2019,n,Šmarda et al. 2019
522881-1,Trifolium arvense,L.,Trifolium arvense,L.,Trifolium arvense L.,0.74,0.37,722.46,361.23,361.23,2,14,36.16582642,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): 1.4 km NNW of sv. Jan Nepomucký church in Brno-Starý Lískovec, university campus, weed in the wall of the experimental greenhouses","49°10'42""N","16°34'14""E",278,O. Knápek,lh-3,L.e.,0.48231945,0.640102904,0.425778153,0.35989608,1.132794997,0.522788468,Šmarda et al. 2019,n,Šmarda et al. 2019
522975-1,Trifolium campestre,Schreb.,Trifolium campestre,Schreb.,Trifolium campestre Schreb.,0.76,0.38,738.94,369.47,369.47,2,14,36.2002971,"Czech Republic, Moravia, Klentnice (distr. B?eclav): D?vín hill, below the Sout?ska site, in a place of the former hunting lodge, ca 2 km NNE of the church in Klentnice, slightly ruderalized dry meadow","48°51'39""N","16°38'51""E",330,J. Danihelka,lh-1,L.e.,0.492514538,0.385161058,0.435490957,0.189767479,1.13094152,0.359013595,Šmarda et al. 2019,n,Šmarda et al. 2019
523099-1,Trifolium dubium,Sibth.,Trifolium dubium,Sibth.,Trifolium dubium Sibth.,1.39,0.69,1356.17,678.08,339.04,4,28,35.81545391,"Czech Republic, Moravia, Klentnice (distr. B?eclav): D?vín hill, below the Sout?ska site, in a place of the former hunting lodge, ca 2 km NNE of the church in Klentnice, slightly ruderalized dry meadow","48°51'39""N","16°38'51""E",330,J. Danihelka,lh-1,B.p.,0.526883067,0.784807045,0.438906015,0.45830615,1.200436078,0.388387114,Šmarda et al. 2019,n,Šmarda et al. 2019
523154-1,Trifolium fragiferum,L.,Trifolium fragiferum,L.,Trifolium fragiferum L.,1.05,0.52,1022.34,511.17,511.17,2,16,36.57668964,"Czech Republic, Moravia, Dobré Pole (distr. B?eclav): Slanisko Dobré Pole Nature Reserve, 295 m NW of the railway station, saline grassland","48°49'19""N","16°31'53""E",180,P. Šmarda & O. Knápek,lh-1,L.e.,0.669274482,0.691297099,0.602507888,0.510731566,1.11081263,0.406989581,Šmarda et al. 2019,n,Šmarda et al. 2019
30240399-2,Trifolium hybridum,L.,Trifolium hybridum,L.,Trifolium hybridum L.,1.07,0.53,1042.26,521.13,521.13,2,16,37.44678713,"Czech Republic, Moravia, Vícenice u Nám?št? nad Oslavou (distr. T?ebí?): 1.4 km NW of the church in the village, SW part of the Rozb?hlo pond, exposed pond bottom","49°12'32""N","16°06'40""E",402,O. Knápek & P. Šmarda,lh-1,L.e.,0.654203246,0.341147584,0.614246131,1.277474155,1.065050658,0.267048521,Šmarda et al. 2019,n,Šmarda et al. 2019
30240399-2,Trifolium hybridum,L.,Trifolium hybridum,L.,Trifolium hybridum L.,1.02,0.51,1001.73,500.86,500.86,2,16,37.51478627,"Plant cultivated in the Research Institute for Fodder Crops, Troubsko, Czech Republic",,,,T. Vymyslický,lh-1,L.e.,0.62667088,0.525263437,0.59036063,1.510706447,1.061519608,1.002250673,Šmarda et al. 2019,n,Šmarda et al. 2019
523237-1,Trifolium incarnatum,L.,Trifolium incarnatum,L.,Trifolium incarnatum L.,1.14,0.57,1110.55,555.28,555.28,2,14,36.65472116,"Czech Republic, Moravia, Dolní Dunajovice (distr. B?eclav): Dunajovické kopce Nature Reserve, 2.6 km SW of the church in the village, 305 m NE of the Liš?í kopec, margin of a vineyard","48°50'21""N","16°34'08""E",225,O. Knápek & P. ?ur?anová,lh-3,G.m.,0.580604943,0.632212238,0.546828925,1.611444011,1.061983753,1.795524033,Šmarda et al. 2019,n,Šmarda et al. 2019
523361-1,Trifolium medium,L.,Trifolium medium,L.,Trifolium medium L.,7.22,3.61,7064.44,3532.22,706.44,10,80,38.22288353,"Czech Republic, Moravia, Ž?ár nad Sázavou (distr. Ž?ár nad Sázavou): 75 m NE of the church on Zelená hora hill, grassland next to the entrance to the cemetary","49°34'50""N","15°56'34""E",610,J. Danihelka,lh-3,B.p.,2.442905068,1.295454445,2.286308828,1.125026867,1.068493039,1.151487563,Šmarda et al. 2019,n,Šmarda et al. 2019
523465-1,Trifolium ochroleucon,Huds.,Trifolium ochroleucon,Huds.,Trifolium ochroleucon Huds.,1.55,0.77,1511.57,755.78,755.78,2,16,37.60981375,"Czech Republic, Moravia, Brno-Bosonohy (distr. Brno-m?sto): 900 m N of the church in the village, small SW-facing slope between the asphalt road and an oak forest","49°11'03""N","16°31'47""E",300,P. Šmarda & T. Vymyslický,lh-1,G.m.,0.754504665,0.297268108,0.74428653,1.869385368,1.013936526,1.656057581,Šmarda et al. 2019,n,Šmarda et al. 2019
523506-1,Trifolium pannonicum,Jacq.,Trifolium pannonicum,Jacq.,Trifolium pannonicum Jacq.,11.17,5.58,10923.69,5461.84,682.73,16,128,38.71725665,"Plant cultivated in the Research Institute for Fodder Crops, Troubsko, Czech Republic",,,,P. Šmarda & T. Vymyslický,lh-1,P.s.,1.632095266,0.28764118,1.393102305,1.185128584,1.171637545,0.899034483,Šmarda et al. 2019,n,Šmarda et al. 2019
523575-1,Trifolium pratense,L.,Trifolium pratense,L.,Trifolium pratense L.,0.83,0.42,816.46,408.23,408.23,2,14,37.08486474,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks, 640 m WNW of the church in the village, mown grassland","49°15'07""N","16°34'23""E",311,O. Knápek,lh-1,L.e.,0.519804714,0.773431796,0.481176678,1.214831702,1.083955055,1.073281129,Šmarda et al. 2019,n,Šmarda et al. 2019
523626-1,Trifolium repens,L.,Trifolium repens,L.,Trifolium repens L.,2,1,1956.55,978.27,489.14,4,32,37.25284326,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks, 640 m WNW of the church in the village, mown grassland","49°15'07""N","16°34'23""E",311,O. Knápek,lh-1,B.p.,0.709486312,1.159634303,0.633210011,1.855253469,1.120625808,1.375588052,Šmarda et al. 2019,n,Šmarda et al. 2019
523751-1,Trifolium striatum,L.,Trifolium striatum,L.,Trifolium striatum L.,0.76,0.38,741.42,370.71,370.71,2,14,35.54383368,"Czech Republic, Moravia, Havraníky (distr. Znojmo): 40 m NNE of the chapel on the heathland, edge of a walking path","48°48'49""N","16°00'12""E",316,V. Grulich & O. Knápek,lh-3,L.e.,0.509713195,0.126212482,0.436948782,0.509533632,1.166528474,0.247701965,Šmarda et al. 2019,n,Šmarda et al. 2019
258178-2,Triglochin maritima,L.,Triglochin maritima,L.,Triglochin maritima L.,2.1,1.05,2058.26,1029.13,257.28,8,48,42.26961659,"Hortus Botanicus T?ebo?, Czech Republic",,,,,lh-3,C.a.,1.913552335,0.867517936,2.573052429,1.708234141,0.743779397,1.202865405,Šmarda et al. 2019,n,Šmarda et al. 2019
603552-1,Triglochin palustris,L.,Triglochin palustris,L.,Triglochin palustris L.,0.98,0.49,955.53,477.77,238.88,4,24,42.09196302,"Czech Republic, Bohemia, Krkonoše Mts., Žaclé? (distr. Trutnov): Rýchorský dv?r site, calcareous fen (plant from the living collection of endangered plants, KRNAP in Vrchlabí) ",,,,L. Har?ariková,lh-1,O.s.,1.33504532,1.104754945,1.228761025,1.714107072,1.086497124,0.644507548,Šmarda et al. 2019,n,Šmarda et al. 2019
849859-1,Trinia glauca,(L.) Dumort.,Trinia glauca,(L.) Dumort.,Trinia glauca (L.) Dumort.,2.72,1.36,2661.85,1330.92,1330.92,2,18,38.43241805,"Czech Republic, Moravia, Pouzd?any (distr. B?eclav): Pouzd?anská step National Nature Reserve, edge of a footpath 0.9 km E of the railway station, dry glassland on loess","48°56'30""N","16°38'36""E",288,P. Šmarda & O. Knápek,lh-1,L.e.,1.591479046,0.349059792,1.568737076,0.409673577,1.014511974,0.630064367,Šmarda et al. 2019,n,Šmarda et al. 2019
